Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
OCEC,39.44901079545454,-119.77903086363636,Buffalo Wild Wings,39.449940000000005,-119.77597,American Restaurant
OCEC,39.44901079545454,-119.77903086363636,Ethan Allen,39.44721148,-119.77637729,Furniture / Home Store
OCEC,39.44901079545454,-119.77903086363636,Bassett Home Furnishings,39.44811,-119.77569,Women's Store
OCEC,39.44901079545454,-119.77903086363636,La-Z-Boy,39.447069,-119.775321,Furniture / Home Store
OCEC,39.44901079545454,-119.77903086363636,Kelly-Moore Paints,39.451749,-119.776091,Paintball Field
OCEC,39.44901079545454,-119.77903086363636,Lelia's Scrubs,39.452695999163225,-119.7788019499432,Clothing Store
OCEC,39.44901079545454,-119.77903086363636,Burger King,39.45237723031167,-119.77664597332478,Fast Food Restaurant
OCEC,39.44901079545454,-119.77903086363636,Harland watch and diamond,39.452934,-119.779142,Jewelry Store
OCEC,39.44901079545454,-119.77903086363636,Absolute Music,39.452934,-119.779142,Music Store
OCEC,39.44901079545454,-119.77903086363636,Pendleton,39.452934,-119.779142,Clothing Store
OCEC,39.44901079545454,-119.77903086363636,Visionary Eye Center,39.452934,-119.779142,Optical Shop
OCEC,39.44901079545454,-119.77903086363636,Scolari's Food & Drug Co,39.453006939574756,-119.7788494870983,Pharmacy
OCFH,39.45189378947369,-119.82081547368422,Ballardini Ranch Trailhead,39.44749071804557,-119.82172521398995,Trail
OCMC,39.473947,-119.8026814,The Grill at Quail Corner,39.476292967547735,-119.80062967017165,American Restaurant
OCMC,39.473947,-119.8026814,M3,39.47613130651786,-119.8071074807748,Lounge
OCMC,39.473947,-119.8026814,Starbucks,39.47643068,-119.8063963,Coffee Shop
OCMC,39.473947,-119.8026814,Aistheta Cosmetic,39.476135,-119.801684,Health & Beauty Service
OCMC,39.473947,-119.8026814,Juice Box Yoga,39.473849,-119.797696,Yoga Studio
OCMC,39.473947,-119.8026814,Sierra Bikram Yoga,39.474077,-119.797566,Yoga Studio
OCME,39.4671621,-119.80046860000002,Bartley Ranch Regional Park,39.46791700139613,-119.805242621934,Park
OCME,39.4671621,-119.80046860000002,Hawkins Ampitheatre,39.46589678201322,-119.80488649493296,Music Venue
OCME,39.4671621,-119.80046860000002,Audrey Harris Park,39.4652702391613,-119.80560440080895,Park
OCME,39.4671621,-119.80046860000002,Audrey Harris Park,39.464968,-119.805401,Trail
OCNA,39.45852026938774,-119.78676573877551,Island Ice,39.4576,-119.78815,Event Service
OCNA,39.45852026938774,-119.78676573877551,Nevada Laser Pain Relief,39.455653322137096,-119.78388639570083,Health & Beauty Service
OCNA,39.45852026938774,-119.78676573877551,Audio Express,39.45724288,-119.78191241,Automotive Shop
OCNA,39.45852026938774,-119.78676573877551,Fitness For $10 Reno,39.45730662861133,-119.78184837683516,Gym
OCNA,39.45852026938774,-119.78676573877551,Casci Landscaping,39.460375,-119.791476,Construction & Landscaping
OCVV,39.45538772340425,-119.79586329787232,Legends Landscaping,39.455642,-119.792019,Construction & Landscaping
OCYY,39.462862111111114,-119.80417211111109,Audrey Harris Park,39.464968,-119.805401,Trail
OCYY,39.462862111111114,-119.80417211111109,Audrey Harris Park,39.4652702391613,-119.80560440080895,Park
OCYY,39.462862111111114,-119.80417211111109,Hawkins Ampitheatre,39.46589678201322,-119.80488649493296,Music Venue
OCYY,39.462862111111114,-119.80417211111109,Julia's Gigantic Kitchen,39.461417,-119.800527,Restaurant
OCYY,39.462862111111114,-119.80417211111109,Vance Fox Photography,39.462543,-119.80984,Art Gallery
PAAA,39.25219377272728,-119.92819136363636,Diamond Peak Ski Resort,39.253690785361655,-119.9232816696167,Ski Area
PAAA,39.25219377272728,-119.92819136363636,Top Of Schoolhouse,39.252494,-119.924975,Ski Chairlift
PAAA,39.25219377272728,-119.92819136363636,Tahoe Chaparral,39.252028,-119.932141,Resort
PAAA,39.25219377272728,-119.92819136363636,The Green Chalet,39.255775451660156,-119.92701721191406,Mountain
PAAA,39.25219377272728,-119.92819136363636,Diamond Peak Ski School,39.253601,-119.923722,Ski Area
PAAA,39.25219377272728,-119.92819136363636,Diamond Peak Loft Bar,39.25395516340808,-119.92300827684583,Cocktail Bar
PACA,39.25119444444445,-119.9561982222222,Mofo's Pizza & Pasta,39.2501356971589,-119.95419798753151,Pizza Place
PACA,39.25119444444445,-119.9561982222222,Crosby's Grill Pub & Casino,39.25019933868853,-119.9556146967066,Bar
PACA,39.25119444444445,-119.9561982222222,Koi Sushi,39.250259,-119.955613,Japanese Restaurant
PACA,39.25119444444445,-119.9561982222222,IV Coffee Lab,39.24922062803133,-119.95173149146946,Coffee Shop
PACA,39.25119444444445,-119.9561982222222,high altitude fitness,39.25311999831515,-119.95376164591478,Climbing Gym
PACA,39.25119444444445,-119.9561982222222,Susie's Scoops Ice Cream & Frozen Yogurt,39.24954984796922,-119.95582708960094,Ice Cream Shop
PACA,39.25119444444445,-119.9561982222222,Alibi Ale Works,39.247491742730624,-119.95365207438186,Brewery
PACA,39.25119444444445,-119.9561982222222,Village Pub,39.2475270326017,-119.95675930644514,Dive Bar
PACA,39.25119444444445,-119.9561982222222,Bite Restaurant & Bar,39.24942142180912,-119.95171568803103,Tapas Restaurant
PACA,39.25119444444445,-119.9561982222222,T's Mesquite Rotisserie,39.249668,-119.952087,BBQ Joint
PACA,39.25119444444445,-119.9561982222222,Brewforia,39.250551651800144,-119.96139463000364,Beer Garden
PACA,39.25119444444445,-119.9561982222222,Village Ski Loft,39.250724863995096,-119.9611863179567,Bike Shop
PACA,39.25119444444445,-119.9561982222222,Gus' Open Pit Barbecue,39.25009492238963,-119.95082063360323,BBQ Joint
PACA,39.25119444444445,-119.9561982222222,Starbucks,39.24942853628094,-119.95301897856669,Coffee Shop
PACA,39.25119444444445,-119.9561982222222,Di Maggio's at the Lake,39.250678265810706,-119.96151732868329,Deli / Bodega
PACA,39.25119444444445,-119.9561982222222,Thai Recipe,39.249187162074186,-119.95219034540648,Thai Restaurant
PACA,39.25119444444445,-119.9561982222222,7-Eleven,39.2493559,-119.9521575,Convenience Store
PACA,39.25119444444445,-119.9561982222222,Port Of Subs,39.25027927750122,-119.95532341959131,Sandwich Place
PACA,39.25119444444445,-119.9561982222222,Christmas Tree Village,39.250091552734375,-119.95482635498048,Shopping Mall
PACA,39.25119444444445,-119.9561982222222,Village Toys,39.24956804714015,-119.9556099715254,Toy / Game Store
PACA,39.25119444444445,-119.9561982222222,High Sierra Gardens,39.250078,-119.955891,Flower Shop
PACA,39.25119444444445,-119.9561982222222,NuLeaf Incline Dispensary,39.2494874,-119.9550365,Marijuana Dispensary
PACA,39.25119444444445,-119.9561982222222,pet station,39.250704999999996,-119.951704,Pet Store
PACA,39.25119444444445,-119.9561982222222,Incline Cinema,39.24906,-119.95222,Movie Theater
PACA,39.25119444444445,-119.9561982222222,Inclined Burgers And Brews,39.249046,-119.95208999999998,Burger Joint
PACA,39.25119444444445,-119.9561982222222,Fredrick's Fusion Bistro,39.249231,-119.951665,Asian Restaurant
PACA,39.25119444444445,-119.9561982222222,The Local,39.249407,-119.951548,Bar
PADA,39.250374111111114,-119.96031288888891,Brewforia,39.250551651800144,-119.96139463000364,Beer Garden
PADA,39.250374111111114,-119.96031288888891,Village Ski Loft,39.250724863995096,-119.9611863179567,Bike Shop
PADA,39.250374111111114,-119.96031288888891,Lupita's Mexican Restaurant & Bar,39.247577982149004,-119.96373726919842,Mexican Restaurant
PADA,39.250374111111114,-119.96031288888891,Crosby's Grill Pub & Casino,39.25019933868853,-119.9556146967066,Bar
PADA,39.250374111111114,-119.96031288888891,Village Pub,39.2475270326017,-119.95675930644514,Dive Bar
PADA,39.250374111111114,-119.96031288888891,Koi Sushi,39.250259,-119.955613,Japanese Restaurant
PADA,39.250374111111114,-119.96031288888891,Di Maggio's at the Lake,39.250678265810706,-119.96151732868329,Deli / Bodega
PADA,39.250374111111114,-119.96031288888891,Susie's Scoops Ice Cream & Frozen Yogurt,39.24954984796922,-119.95582708960094,Ice Cream Shop
PADA,39.250374111111114,-119.96031288888891,Wells Fargo,39.250826580257936,-119.96286302804948,Bank
PADA,39.250374111111114,-119.96031288888891,Farmers Insurance,39.251518,-119.962585,Insurance Office
PADA,39.250374111111114,-119.96031288888891,Family Solutions Thrift Shop,39.247860879491725,-119.96196227668356,Thrift / Vintage Store
PADA,39.250374111111114,-119.96031288888891,Bigfoot Deli,39.247994,-119.963179,Sandwich Place
PADA,39.250374111111114,-119.96031288888891,Village Market,39.247743704798175,-119.96292472127415,Grocery Store
PADA,39.250374111111114,-119.96031288888891,Dress the Party,39.24748335197437,-119.96260031407421,Thrift / Vintage Store
PADA,39.250374111111114,-119.96031288888891,High Sierra Gardens,39.250078,-119.955891,Flower Shop
PADA,39.250374111111114,-119.96031288888891,Tommy Mac Electric,39.2477966,-119.96323490000002,Electronics Store
PADA,39.250374111111114,-119.96031288888891,Village Toys,39.24956804714015,-119.9556099715254,Toy / Game Store
PADA,39.250374111111114,-119.96031288888891,Port Of Subs,39.25027927750122,-119.95532341959131,Sandwich Place
PADA,39.250374111111114,-119.96031288888891,NuLeaf Incline Dispensary,39.2494874,-119.9550365,Marijuana Dispensary
PADA,39.250374111111114,-119.96031288888891,Christmas Tree Village,39.250091552734375,-119.95482635498048,Shopping Mall
PAEA,39.26586828571429,-119.95183214285713,Mountain Course,39.266763,-119.953428,Golf Course
PAEA,39.26586828571429,-119.95183214285713,Tahoe Trailblazers Limited,39.262605,-119.949995,Nightlife Spot
PAFA,39.2539595,-119.94426025,The Chateau,39.25354339098721,-119.94377809449345,Event Space
PAFA,39.2539595,-119.94426025,Incline Village Championship Golf Course,39.253500891263094,-119.94405083998826,Golf Course
PAFA,39.2539595,-119.94426025,Club Tahoe,39.25381812380978,-119.94850633207216,Resort
PAFA,39.2539595,-119.94426025,The Grille,39.253603654231355,-119.94339577438593,American Restaurant
PAGA,39.255390999999996,-119.94692899999998,Club Tahoe,39.25381812380978,-119.94850633207216,Resort
PAGA,39.255390999999996,-119.94692899999998,The Chateau,39.25354339098721,-119.94377809449345,Event Space
PAGA,39.255390999999996,-119.94692899999998,Incline Village Championship Golf Course,39.253500891263094,-119.94405083998826,Golf Course
PAGA,39.255390999999996,-119.94692899999998,The Grille,39.253603654231355,-119.94339577438593,American Restaurant
PAHA,39.246254,-119.94875033333334,IV Coffee Lab,39.24922062803133,-119.95173149146946,Coffee Shop
PAHA,39.246254,-119.94875033333334,Alibi Ale Works Incline Public House,39.24910029999999,-119.94854859999998,Brewery
PAHA,39.246254,-119.94875033333334,Bowl Incline,39.24709280482651,-119.94919368587816,Bowling Alley
PAHA,39.246254,-119.94875033333334,Alibi Ale Works,39.247491742730624,-119.95365207438186,Brewery
PAHA,39.246254,-119.94875033333334,Bite Restaurant & Bar,39.24942142180912,-119.95171568803103,Tapas Restaurant
PAHA,39.246254,-119.94875033333334,Sunshine Deli & Catering,39.247397,-119.950031,Deli / Bodega
PAHA,39.246254,-119.94875033333334,T's Mesquite Rotisserie,39.249668,-119.952087,BBQ Joint
PAHA,39.246254,-119.94875033333334,Raley's,39.25062512718407,-119.94966707018581,Grocery Store
PAHA,39.246254,-119.94875033333334,Gus' Open Pit Barbecue,39.25009492238963,-119.95082063360323,BBQ Joint
PAHA,39.246254,-119.94875033333334,Thai Recipe,39.249187162074186,-119.95219034540648,Thai Restaurant
PAHA,39.246254,-119.94875033333334,7-Eleven,39.2493559,-119.9521575,Convenience Store
PAHA,39.246254,-119.94875033333334,Softball Fields / Incline Park,39.2475826676282,-119.94610637025734,Baseball Field
PAHA,39.246254,-119.94875033333334,Rookies Sports Bar and Grill,39.250084824993856,-119.94944838551595,Sports Bar
PAHA,39.246254,-119.94875033333334,Incline Village Vacation,39.244248079023,-119.95195090934736,Travel & Transport
PAHA,39.246254,-119.94875033333334,Fredrick's Fusion Bistro,39.249231,-119.951665,Asian Restaurant
PAHA,39.246254,-119.94875033333334,Inclined Burgers And Brews,39.249046,-119.95208999999998,Burger Joint
PAHA,39.246254,-119.94875033333334,The Local,39.249407,-119.951548,Bar
PAHA,39.246254,-119.94875033333334,Incline Cinema,39.24906,-119.95222,Movie Theater
PAHA,39.246254,-119.94875033333334,North Tahoe Disc Course,39.24358710347758,-119.94445743084965,Disc Golf
PAIA,39.2495188,-119.9579728,Crosby's Grill Pub & Casino,39.25019933868853,-119.9556146967066,Bar
PAIA,39.2495188,-119.9579728,Village Pub,39.2475270326017,-119.95675930644514,Dive Bar
PAIA,39.2495188,-119.9579728,Koi Sushi,39.250259,-119.955613,Japanese Restaurant
PAIA,39.2495188,-119.9579728,Mofo's Pizza & Pasta,39.2501356971589,-119.95419798753151,Pizza Place
PAIA,39.2495188,-119.9579728,Brewforia,39.250551651800144,-119.96139463000364,Beer Garden
PAIA,39.2495188,-119.9579728,Village Ski Loft,39.250724863995096,-119.9611863179567,Bike Shop
PAIA,39.2495188,-119.9579728,Alibi Ale Works,39.247491742730624,-119.95365207438186,Brewery
PAIA,39.2495188,-119.9579728,Susie's Scoops Ice Cream & Frozen Yogurt,39.24954984796922,-119.95582708960094,Ice Cream Shop
PAIA,39.2495188,-119.9579728,Di Maggio's at the Lake,39.250678265810706,-119.96151732868329,Deli / Bodega
PAIA,39.2495188,-119.9579728,Starbucks,39.24942853628094,-119.95301897856669,Coffee Shop
PAIA,39.2495188,-119.9579728,Thai Recipe,39.249187162074186,-119.95219034540648,Thai Restaurant
PAIA,39.2495188,-119.9579728,Wells Fargo,39.250826580257936,-119.96286302804948,Bank
PAIA,39.2495188,-119.9579728,High Sierra Gardens,39.250078,-119.955891,Flower Shop
PAIA,39.2495188,-119.9579728,Village Toys,39.24956804714015,-119.9556099715254,Toy / Game Store
PAIA,39.2495188,-119.9579728,Port Of Subs,39.25027927750122,-119.95532341959131,Sandwich Place
PAIA,39.2495188,-119.9579728,NuLeaf Incline Dispensary,39.2494874,-119.9550365,Marijuana Dispensary
PAIA,39.2495188,-119.9579728,Christmas Tree Village,39.250091552734375,-119.95482635498048,Shopping Mall
PAIA,39.2495188,-119.9579728,Family Solutions Thrift Shop,39.247860879491725,-119.96196227668356,Thrift / Vintage Store
PAIA,39.2495188,-119.9579728,Parres Tahoe Cabin,39.24596465412709,-119.9569610313145,Lake
PAIA,39.2495188,-119.9579728,Farmers Insurance,39.251518,-119.962585,Insurance Office
PAIA,39.2495188,-119.9579728,Dress the Party,39.24748335197437,-119.96260031407421,Thrift / Vintage Store
PAIA,39.2495188,-119.9579728,Village Market,39.247743704798175,-119.96292472127415,Grocery Store
PAIA,39.2495188,-119.9579728,Bigfoot Deli,39.247994,-119.963179,Sandwich Place
PAIA,39.2495188,-119.9579728,Tommy Mac Electric,39.2477966,-119.96323490000002,Electronics Store
PAIA,39.2495188,-119.9579728,Incline Cinema,39.24906,-119.95222,Movie Theater
PAJA,39.2426885,-119.9522515,Incline Beach,39.240322109050595,-119.94746446609496,Beach
PAJA,39.2426885,-119.9522515,Incline Village Vacation,39.244248079023,-119.95195090934736,Travel & Transport
PAJA,39.2426885,-119.9522515,Nude beach,39.246032076779926,-119.95023427843316,Beach
PAJA,39.2426885,-119.9522515,Barefoot Bar,39.240003,-119.94798700000001,Bar
PAKA,39.248729499999996,-119.95538166666668,Alibi Ale Works,39.247491742730624,-119.95365207438186,Brewery
PAKA,39.248729499999996,-119.95538166666668,Mofo's Pizza & Pasta,39.2501356971589,-119.95419798753151,Pizza Place
PAKA,39.248729499999996,-119.95538166666668,Village Pub,39.2475270326017,-119.95675930644514,Dive Bar
PAKA,39.248729499999996,-119.95538166666668,Crosby's Grill Pub & Casino,39.25019933868853,-119.9556146967066,Bar
PAKA,39.248729499999996,-119.95538166666668,IV Coffee Lab,39.24922062803133,-119.95173149146946,Coffee Shop
PAKA,39.248729499999996,-119.95538166666668,Koi Sushi,39.250259,-119.955613,Japanese Restaurant
PAKA,39.248729499999996,-119.95538166666668,Bite Restaurant & Bar,39.24942142180912,-119.95171568803103,Tapas Restaurant
PAKA,39.248729499999996,-119.95538166666668,T's Mesquite Rotisserie,39.249668,-119.952087,BBQ Joint
PAKA,39.248729499999996,-119.95538166666668,Susie's Scoops Ice Cream & Frozen Yogurt,39.24954984796922,-119.95582708960094,Ice Cream Shop
PAKA,39.248729499999996,-119.95538166666668,Gus' Open Pit Barbecue,39.25009492238963,-119.95082063360323,BBQ Joint
PAKA,39.248729499999996,-119.95538166666668,Starbucks,39.24942853628094,-119.95301897856669,Coffee Shop
PAKA,39.248729499999996,-119.95538166666668,Sunshine Deli & Catering,39.247397,-119.950031,Deli / Bodega
PAKA,39.248729499999996,-119.95538166666668,Thai Recipe,39.249187162074186,-119.95219034540648,Thai Restaurant
PAKA,39.248729499999996,-119.95538166666668,7-Eleven,39.2493559,-119.9521575,Convenience Store
PAKA,39.248729499999996,-119.95538166666668,Port Of Subs,39.25027927750122,-119.95532341959131,Sandwich Place
PAKA,39.248729499999996,-119.95538166666668,Incline Liquor,39.249457,-119.954029,Liquor Store
PAKA,39.248729499999996,-119.95538166666668,High Sierra Gardens,39.250078,-119.955891,Flower Shop
PAKA,39.248729499999996,-119.95538166666668,Incline Cinema,39.24906,-119.95222,Movie Theater
PAKA,39.248729499999996,-119.95538166666668,Parres Tahoe Cabin,39.24596465412709,-119.9569610313145,Lake
PAKA,39.248729499999996,-119.95538166666668,alebrijes,39.249878,-119.950121,Mexican Restaurant
PALA,39.245479,-119.954408,Alibi Ale Works,39.247491742730624,-119.95365207438186,Brewery
PALA,39.245479,-119.954408,Village Pub,39.2475270326017,-119.95675930644514,Dive Bar
PALA,39.245479,-119.954408,IV Coffee Lab,39.24922062803133,-119.95173149146946,Coffee Shop
PALA,39.245479,-119.954408,Bite Restaurant & Bar,39.24942142180912,-119.95171568803103,Tapas Restaurant
PALA,39.245479,-119.954408,Bowl Incline,39.24709280482651,-119.94919368587816,Bowling Alley
PALA,39.245479,-119.954408,Susie's Scoops Ice Cream & Frozen Yogurt,39.24954984796922,-119.95582708960094,Ice Cream Shop
PALA,39.245479,-119.954408,Sunshine Deli & Catering,39.247397,-119.950031,Deli / Bodega
PALA,39.245479,-119.954408,Starbucks,39.24942853628094,-119.95301897856669,Coffee Shop
PALA,39.245479,-119.954408,Thai Recipe,39.249187162074186,-119.95219034540648,Thai Restaurant
PALA,39.245479,-119.954408,7-Eleven,39.2493559,-119.9521575,Convenience Store
PALA,39.245479,-119.954408,Parres Tahoe Cabin,39.24596465412709,-119.9569610313145,Lake
PALA,39.245479,-119.954408,Incline Village Vacation,39.244248079023,-119.95195090934736,Travel & Transport
PALA,39.245479,-119.954408,Incline Cinema,39.24906,-119.95222,Movie Theater
PALA,39.245479,-119.954408,Incline Liquor,39.249457,-119.954029,Liquor Store
PALA,39.245479,-119.954408,"Pacific Advisors, LLC",39.24685,-119.94956,Insurance Office
PAMA,39.244591,-119.950262,Alibi Ale Works,39.247491742730624,-119.95365207438186,Brewery
PAMA,39.244591,-119.950262,Bowl Incline,39.24709280482651,-119.94919368587816,Bowling Alley
PAMA,39.244591,-119.950262,Sunshine Deli & Catering,39.247397,-119.950031,Deli / Bodega
PAMA,39.244591,-119.950262,Incline Village Vacation,39.244248079023,-119.95195090934736,Travel & Transport
PAMA,39.244591,-119.950262,"Pacific Advisors, LLC",39.24685,-119.94956,Insurance Office
PAMA,39.244591,-119.950262,Softball Fields / Incline Park,39.2475826676282,-119.94610637025734,Baseball Field
PAOA,39.246418,-119.95104,Alibi Ale Works,39.247491742730624,-119.95365207438186,Brewery
PAOA,39.246418,-119.95104,IV Coffee Lab,39.24922062803133,-119.95173149146946,Coffee Shop
PAOA,39.246418,-119.95104,Bite Restaurant & Bar,39.24942142180912,-119.95171568803103,Tapas Restaurant
PAOA,39.246418,-119.95104,Bowl Incline,39.24709280482651,-119.94919368587816,Bowling Alley
PAOA,39.246418,-119.95104,T's Mesquite Rotisserie,39.249668,-119.952087,BBQ Joint
PAOA,39.246418,-119.95104,Alibi Ale Works Incline Public House,39.24910029999999,-119.94854859999998,Brewery
PAOA,39.246418,-119.95104,Mofo's Pizza & Pasta,39.2501356971589,-119.95419798753151,Pizza Place
PAOA,39.246418,-119.95104,Sunshine Deli & Catering,39.247397,-119.950031,Deli / Bodega
PAOA,39.246418,-119.95104,Raley's,39.25062512718407,-119.94966707018581,Grocery Store
PAOA,39.246418,-119.95104,Gus' Open Pit Barbecue,39.25009492238963,-119.95082063360323,BBQ Joint
PAOA,39.246418,-119.95104,Starbucks,39.24942853628094,-119.95301897856669,Coffee Shop
PAOA,39.246418,-119.95104,Thai Recipe,39.249187162074186,-119.95219034540648,Thai Restaurant
PAOA,39.246418,-119.95104,7-Eleven,39.2493559,-119.9521575,Convenience Store
PAOA,39.246418,-119.95104,"Pacific Advisors, LLC",39.24685,-119.94956,Insurance Office
PAOA,39.246418,-119.95104,Incline Village Vacation,39.244248079023,-119.95195090934736,Travel & Transport
PAOA,39.246418,-119.95104,Rookies Sports Bar and Grill,39.250084824993856,-119.94944838551595,Sports Bar
PAOA,39.246418,-119.95104,Inclined Burgers And Brews,39.249046,-119.95208999999998,Burger Joint
PAOA,39.246418,-119.95104,Incline Cinema,39.24906,-119.95222,Movie Theater
PAOA,39.246418,-119.95104,Fredrick's Fusion Bistro,39.249231,-119.951665,Asian Restaurant
PAOA,39.246418,-119.95104,The Local,39.249407,-119.951548,Bar
PAOA,39.246418,-119.95104,alebrijes,39.249878,-119.950121,Mexican Restaurant
PAOA,39.246418,-119.95104,Nine 41 Eatery & Bar,39.249099,-119.947526,American Restaurant
PAOA,39.246418,-119.95104,Softball Fields / Incline Park,39.2475826676282,-119.94610637025734,Baseball Field
PAOA,39.246418,-119.95104,pet station,39.250704999999996,-119.951704,Pet Store
PAOA,39.246418,-119.95104,NuLeaf Incline Dispensary,39.2494874,-119.9550365,Marijuana Dispensary
PAOA,39.246418,-119.95104,The Potlatch,39.250821,-119.949925,Gift Shop
PAOA,39.246418,-119.95104,Panache,39.250821,-119.949925,Gift Shop
PAPA,39.250111,-119.945377,Alibi Ale Works Incline Public House,39.24910029999999,-119.94854859999998,Brewery
PAPA,39.250111,-119.945377,Raley's,39.25062512718407,-119.94966707018581,Grocery Store
PAPA,39.250111,-119.945377,The Chateau,39.25354339098721,-119.94377809449345,Event Space
PAPA,39.250111,-119.945377,Club Tahoe,39.25381812380978,-119.94850633207216,Resort
PAPA,39.250111,-119.945377,Bowl Incline,39.24709280482651,-119.94919368587816,Bowling Alley
PAPA,39.250111,-119.945377,Incline Village Championship Golf Course,39.253500891263094,-119.94405083998826,Golf Course
PAPA,39.250111,-119.945377,Gus' Open Pit Barbecue,39.25009492238963,-119.95082063360323,BBQ Joint
PAPA,39.250111,-119.945377,Rookies Sports Bar and Grill,39.250084824993856,-119.94944838551595,Sports Bar
PAPA,39.250111,-119.945377,Softball Fields / Incline Park,39.2475826676282,-119.94610637025734,Baseball Field
PAPA,39.250111,-119.945377,The Grille,39.253603654231355,-119.94339577438593,American Restaurant
PAPA,39.250111,-119.945377,Incline Village Crystal Bay Visitors & Convention Bureau,39.247358,-119.941897,Tourist Information Center
PAQA,39.240087,-119.939553,Mountain High Sandwich Co,39.24067788354503,-119.94046356527036,Sandwich Place
PAQA,39.240087,-119.939553,Austins,39.24054747913865,-119.94082883967332,American Restaurant
PAQA,39.240087,-119.939553,La Fondue,39.240830474967396,-119.93995504713043,Fondue Restaurant
PAQA,39.240087,-119.939553,Fumo Wood Fired Eatery,39.240757,-119.94020900000001,Pizza Place
PAQA,39.240087,-119.939553,Hyatt Regency Lake Tahoe,39.2401530938654,-119.9431031820715,Hotel
PAQA,39.240087,-119.939553,Le Bistro,39.24040594262788,-119.94051111886179,French Restaurant
PAQA,39.240087,-119.939553,Chuck Wagon of Tahoe,39.24023231497047,-119.94311341755319,Food Truck
PAQA,39.240087,-119.939553,Tomaato's,39.240699342006884,-119.94027736742943,Italian Restaurant
PAQA,39.240087,-119.939553,Lone Eagle Grille,39.2378229763626,-119.94423239141656,Tapas Restaurant
PAQA,39.240087,-119.939553,Hyatt Sierra Cafe,39.24019272716672,-119.94343944896153,American Restaurant
PAQA,39.240087,-119.939553,"Hyatt Residence Club Lake Tahoe, High Sierra Lodge",39.24149771033407,-119.94265599824458,Hotel
PAQA,39.240087,-119.939553,Aspen Grove,39.240662,-119.945125,Park
PAQA,39.240087,-119.939553,Tahoe Provisions,39.24018534699368,-119.9432945024526,Coffee Shop
PAQA,39.240087,-119.939553,Cutthroat's Saloon,39.24030543005027,-119.94315163657015,American Restaurant
PAQA,39.240087,-119.939553,Chopsticks,39.239933,-119.941666,Chinese Restaurant
PAQA,39.240087,-119.939553,Incline Village Spirits,39.24051407410911,-119.94069380211792,Liquor Store
PAQA,39.240087,-119.939553,Paddle Wheel,39.24028054702342,-119.940946235088,Bar
PAQA,39.240087,-119.939553,Grand Lodge Casino,39.24018647232784,-119.94307105227672,Casino
PAQA,39.240087,-119.939553,Stay Fit At Hyatt,39.240384000000006,-119.94353799999999,Gym
PAQA,39.240087,-119.939553,Poolside - Hyatt Incline,39.24048065993549,-119.943584995249,Hotel Pool
PAQA,39.240087,-119.939553,Stillwater Spa,39.24038978484359,-119.9436617943085,Spa
PAQA,39.240087,-119.939553,"Hyatt Regency Lake Tahoe, Cottage E",39.238921999999995,-119.94411000000001,Hotel
PAQA,39.240087,-119.939553,Sierra Cloud,39.237896821521275,-119.94403954578036,Boat or Ferry
PAQA,39.240087,-119.939553,Wine On The Water,39.237721607637255,-119.94408472260632,New American Restaurant
PAQA,39.240087,-119.939553,Hyatt Regency Lake Tahoe Cabana #2,39.23778157609868,-119.94420134746036,Hotel
PAQA,39.240087,-119.939553,Village Green,39.240662,-119.945125,Park
PAQA,39.240087,-119.939553,Action Water Sports,39.23825053036547,-119.94473978490178,Sporting Goods Shop
PARA,39.239515000000004,-119.94192450000001,Mountain High Sandwich Co,39.24067788354503,-119.94046356527036,Sandwich Place
PARA,39.239515000000004,-119.94192450000001,Hyatt Regency Lake Tahoe,39.2401530938654,-119.9431031820715,Hotel
PARA,39.239515000000004,-119.94192450000001,Austins,39.24054747913865,-119.94082883967332,American Restaurant
PARA,39.239515000000004,-119.94192450000001,Lone Eagle Grille,39.2378229763626,-119.94423239141656,Tapas Restaurant
PARA,39.239515000000004,-119.94192450000001,Fumo Wood Fired Eatery,39.240757,-119.94020900000001,Pizza Place
PARA,39.239515000000004,-119.94192450000001,Chuck Wagon of Tahoe,39.24023231497047,-119.94311341755319,Food Truck
PARA,39.239515000000004,-119.94192450000001,La Fondue,39.240830474967396,-119.93995504713043,Fondue Restaurant
PARA,39.239515000000004,-119.94192450000001,Hyatt Beach,39.23782752351993,-119.9446269102528,Beach
PARA,39.239515000000004,-119.94192450000001,Le Bistro,39.24040594262788,-119.94051111886179,French Restaurant
PARA,39.239515000000004,-119.94192450000001,Hyatt Sierra Cafe,39.24019272716672,-119.94343944896153,American Restaurant
PARA,39.239515000000004,-119.94192450000001,Tomaato's,39.240699342006884,-119.94027736742943,Italian Restaurant
PARA,39.239515000000004,-119.94192450000001,Incline Beach,39.240322109050595,-119.94746446609496,Beach
PARA,39.239515000000004,-119.94192450000001,Ski Beach & Boat Launch,39.239343625854275,-119.94690259756298,Harbor / Marina
PARA,39.239515000000004,-119.94192450000001,"Hyatt Residence Club Lake Tahoe, High Sierra Lodge",39.24149771033407,-119.94265599824458,Hotel
PARA,39.239515000000004,-119.94192450000001,Aspen Grove,39.240662,-119.945125,Park
PARA,39.239515000000004,-119.94192450000001,Pier 111 Bar,39.236940892514966,-119.94458970146263,Bar
PARA,39.239515000000004,-119.94192450000001,Tahoe Provisions,39.24018534699368,-119.9432945024526,Coffee Shop
